"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Gm20561.1",0.0124264962185784,0.232979658526349,3.09971758671189,0.00273542895901132,0.0229140497620742,-3.75558903614971
"Lrmda.78",-0.0192346420690235,0.773694954178935,-3.09950827831173,0.00273713837645707,0.0229218903823278,-3.75617090163954
"Zfp423.37",0.0144404370535893,0.849416852647952,3.09809066833429,0.00274874220003519,0.0230125628763963,-3.76011097962807
"Meis1.28",-0.00529838793534823,0.952724440565818,-3.09754727457024,0.00275103989685538,0.0230241004402621,-3.7611126687462
"Asxl1",0.00651890153191828,0.935456073733029,3.09752714672997,0.00275167404796061,0.0230241004402621,-3.7612788449941
"Asic4.1",-0.0142341679527634,0.480883889510342,-3.09742368033881,0.00275421766426499,0.0230321017596148,-3.76196431245833
"Hoxb9.19",0.0162912465582161,0.213164121040667,3.09733313835282,0.00275496172817202,0.0230321017596148,-3.76221587412592
"Nfyc.1",0.005032985762572,0.919836931550299,3.09711092616914,0.00275462445931052,0.0230321017596148,-3.76232530579031
"Apc.6",-0.0180425167919166,0.568644268458153,-3.09705309602923,0.00275726427050341,0.023041827874186,-3.76299390724431
"Nova2.1",-0.0304805058133584,0.331775654099179,-3.09700255157667,0.00275768004419266,0.023041827874186,-3.7631343275883
"Rimklb.1",-0.0120427816539576,0.893861544813425,-3.09651480030022,0.00276169524144172,0.023068873131513,-3.76448928560569
"Casz1.85",0.0161713961498575,0.583427632789363,3.09552122330109,0.00276989128325519,0.0231275817059507,-3.76724890268
"Glis1",-0.015641801948198,0.598662093015539,-3.09547365117697,0.00277028427493083,0.0231275817059507,-3.76738101505567
"Stk35.2",0.00311799500394627,0.966693018278649,3.09451708348184,0.00277602263106043,0.0231689616211597,-3.76953102052146
"Cacna2d3.2",-0.0114537069050325,0.865574549737485,-3.09400745746084,0.00278242195802324,0.0232158332122564,-3.77145200823745
"Spaca6",-0.010551801076815,0.805297389096956,-3.09389541757449,0.00278335149977555,0.0232170527438357,-3.77176303390136
"X1810013L24Rik.7",0.0174463937390243,0.814983195754528,3.09286960604081,0.00279187563337163,0.0232816033050746,-3.7746103095277
"Zeb2.135",-0.0216281562126757,0.437060679973844,-3.09264367500524,0.00279375630646971,0.0232907329549488,-3.77523731308591
"Mvb12b.20",0.011038701351561,0.872646299088621,3.09192309456579,0.00279976238039046,0.0233342400640135,-3.7772368309265
"Gas1.1",-0.0192904167020199,0.523098899644293,-3.09170254887489,0.00280160304275573,0.0233350434614411,-3.77784874490556
"Prrxl1.17",-0.0053162275120362,0.0672735038658514,-3.09134048107286,0.00280243931177312,0.0233350434614411,-3.77834929546753
"Lhx6.6",-0.00940986585929319,0.0597575586939108,-3.09147208780971,0.00280352766283646,0.0233350434614411,-3.77848813353687
"Bcas3.21",-0.018613538689875,0.711429845186041,-3.09138315827604,0.00280427065801221,0.0233350434614411,-3.77873484881345
"U2af2.2",0.00979608350821787,0.758254914660147,3.09134351256183,0.0028046019521342,0.0233350434614411,-3.77884483529284
"Bcas3.15",-0.0129482459395782,0.655975422659549,-3.09126183412767,0.00280528460202097,0.0233350434614411,-3.77907142693085
"Zfp423.3",0.00916969827753186,0.902531564736578,3.09125158065315,0.00280537030917821,0.0233350434614411,-3.77909987170872
"Emx2.2",-0.00537787431317507,0.0481200207295773,-3.09064149976897,0.00280828340143439,0.0233527203053622,-3.78028873439921
"Ppp6c",0.0105096102476661,0.862153442424255,3.090768891733,0.00280940779047964,0.0233555171630982,-3.78043884552972
"Rps18.ps1",0.0159154593263292,0.547307183185,3.09041615304077,0.00281236171782303,0.0233735177316661,-3.78141723673733
"Gm48049",0.00493813133003298,0.0633578361480111,3.08975692370086,0.00281569549958518,0.0233946642896569,-3.78274265086788
"Nfix.37",-0.0181070597860496,0.559409773625207,-3.08961302591601,0.00281909811436568,0.0234163707442421,-3.78364454855953
"Map2k5.19",0.00735148677320241,0.950739974216211,3.08897060210937,0.00282361603540324,0.0234473265455998,-3.78522447072814
"Arhgap15.24",0.012204555054076,0.803535104262735,3.08887165578646,0.00282532985037492,0.0234549862116418,-3.78570019294819
"Apoo.ps",0.0177518316297223,0.508887035911083,3.08867780490399,0.0028269614180934,0.0234560856256604,-3.78623763285713
"Casz1.88",0.0162461934160383,0.81838176228247,3.08866785632312,0.00282704517511418,0.0234560856256604,-3.78626521399624
"Maml3.3",-0.0172393049493816,0.664599072515272,-3.08820725241598,0.00283092552764498,0.0234817072104154,-3.78754210295034
"Ebf2.17",-0.0108657953273292,0.171573535458135,-3.08774821818291,0.00283479759197804,0.0235012833440014,-3.7888144941021
"Exoc6b.6",-0.0135149488932257,0.788984398445748,-3.08773945681549,0.00283487154417806,0.0235012833440014,-3.78883877820409
"Ythdc1.5",0.0154691196644285,0.68668119513923,3.08736673887164,0.00283801921470711,0.0235081619617244,-3.78987180058728
"Mvb12b.12",-0.0147520116454282,0.697562690386219,-3.08735943905525,0.00283808089547019,0.0235081619617244,-3.78989203174426
"Nova1.5",0.00726436236044129,0.897434963593901,3.08727289297107,0.00283784764620951,0.0235081619617244,-3.78991268515267
"Zfp385b.1",0.0131101402483305,0.849303983120167,3.08712660030314,0.00284004895250718,0.0235131444330116,-3.79053731589502
"Samd4.3",0.00769077147351994,0.932350082248412,3.0870163948766,0.0028404006545223,0.0235131444330116,-3.79071098737485
"Rbmx",0.00975452590843968,0.909959856553436,3.08700674359352,0.00284106253043879,0.0235131444330116,-3.79086946946217
"Maml3.24",-0.0199114009588138,0.727753071137104,-3.08690595092849,0.0028419151525413,0.0235136346666294,-3.79114878397869
"Ret",0.0124340339280503,0.758756305897373,3.08656174635596,0.00284482863394535,0.0235311711482663,-3.79210258334501
"Gm28308.37",0.0252502673908217,0.378256226626309,3.08507193503045,0.00285747108550081,0.0236291491520613,-3.79622993963251
"Gm4791.14",0.00951428187587353,0.844449072373209,3.08461949543344,0.00286132080786116,0.0236513186054386,-3.79748306828953
"Ola1.14",0.00572487045351345,0.896118976347376,3.08430902550515,0.00286174810267918,0.0236513186054386,-3.79784378144612
"Gm9267.1",-0.0153877221793636,0.598601672212066,-3.08438658323312,0.00286330449630675,0.0236575844318492,-3.79812811327854
"Mpped2.12",-0.00474694928633458,0.965444063139374,-3.08375521302787,0.00286646870799201,0.0236771273965326,-3.79937775066807
"Acin1.5",0.0101295357201099,0.782441901924296,3.08321296152038,0.0028733196095335,0.0237271031673849,-3.8013778588298
"Nbea.11",-0.015819065063052,0.698966409807076,-3.08276198303625,0.00287717670835472,0.0237523359625373,-3.80262635898858
"Bnc2.74",-0.0139381614822345,0.71107448063272,-3.08266805967043,0.00287798061632806,0.0237523563147075,-3.80288636102793
"Sox5",-0.0213073783289524,0.52946956886622,-3.08249358296891,0.00287947455088641,0.0237539622171668,-3.80336933745235
"Kdm2b.3",-0.0113092740165449,0.765945003053791,-3.08239126098631,0.00288035100576206,0.0237539622171668,-3.80365256947942
"Tcf7l2.66",0.00633346910908907,0.921346106407932,3.08214310666945,0.00288057968783944,0.0237539622171668,-3.80391522520327
"Smarca2.5",-0.00461067593424454,0.0482543004556177,-3.08186668641771,0.00288262077717303,0.0237641813555152,-3.80460705562093
"Cfap77.2",-0.0252501604209476,0.523773875483424,-3.08181663926137,0.00288527763447205,0.0237794697588565,-3.80524301421037
"Gm9347.2",0.0040681624532974,0.961650494435002,3.08100162365507,0.00289004769752582,0.0238121611374959,-3.80700157515385
"Tcf7l2.19",0.0162156831990745,0.816403144168914,3.08060313993244,0.0028957075969554,0.0238521639941543,-3.80860099842067
"Clpb.2",-0.0165564823921861,0.675752779423681,-3.08015380309325,0.00289957852221326,0.023877412798787,-3.80984413971996
"Prkd1",0.0219491228739189,0.517143489238226,3.07990446929842,0.00290172854902087,0.0238884802798143,-3.81053388941948
"Diaph2",0.0137509533029494,0.901241198260665,3.0794103812936,0.00290599349866181,0.0239117871553659,-3.81190059239516
"Kcnk10.1",0.00861257547072657,0.7988530653131,3.07931847488664,0.00290678747497755,0.0239117871553659,-3.81215479714121
"Arap3.4",-0.0154814328467427,0.593433384193095,-3.07929618158044,0.00290698009652742,0.0239117871553659,-3.8122164575101
"Dmrta1",0.012137008957624,0.85177675361122,3.07905212603492,0.00290908959467636,0.0239224995331363,-3.81289146064146
"Zfhx3.93",0.0133916907217854,0.777585226229378,3.07868347072044,0.00291227877577183,0.0239420821296948,-3.81391100042676
"Slitrk5.3",-0.0107429233758082,0.104741312471296,-3.07842060274203,0.00291455479453736,0.0239494558049135,-3.81463792090576
"Lrmda.60",0.0188711002817553,0.600674202157526,3.07839323108515,0.00291479188474957,0.0239494558049135,-3.81471361020195
"Fgfr3",0.0136945104312609,0.86607783573137,3.07809677813789,0.0029173608775528,0.0239639202683016,-3.81553334142754
"Dnah2.6",-0.0122335741048765,0.634147672530633,-3.07766521795253,0.00292110444694199,0.0239876771053258,-3.8167265526777
"Spon1",-0.011768125164442,0.807447730270177,-3.07757682150527,0.00292187179371144,0.0239876771053258,-3.81697094209379
"Pcdh9.1",0.0178671709341142,0.580453281849623,3.07745931333685,0.00292289214239369,0.0239894085915596,-3.8172958081964
"Ube2z.1",0.00893262168565636,0.741114442496163,3.07704834786738,0.00292646325343859,0.0240120685055813,-3.81843189840783
"Runx1t1.6",-0.0130174334238441,0.82738707890383,-3.07675193847804,0.00292904144304156,0.0240265710621153,-3.81925123209604
"Lrmda.99",0.0184760355986404,0.596387758096557,3.07653943257967,0.00293089113554198,0.0240350914731759,-3.81983860248407
"Mvb12b",-0.0114624778641948,0.817894635057594,-3.07605936178448,0.00293507376882565,0.0240627334126379,-3.82116541180062
"Tmem218.2",-0.018431479082123,0.842272316967989,-3.07583935204122,0.00293699246758878,0.0240718046907989,-3.82177341643611
"Lbx1.23",-0.00932886740798868,0.919140540514586,-3.07502733981115,0.00294408411598995,0.0241232571041178,-3.8240171492949
"Olig2",-0.013748552830111,0.206713207660202,-3.07301529910815,0.00296172486718419,0.0242610944966108,-3.82957479598366
"Gm18043",0.00592831507381489,0.91750160114951,3.07218369299314,0.00296677640241056,0.024295759115292,-3.83138017365467
"Prox1",-0.0131405459776323,0.826029023213084,-3.07213755055481,0.00296945139054117,0.0243109477517869,-3.83199842526512
"Npas3.10",0.00316567895853672,0.959444833463942,3.07164307338891,0.00297154171962472,0.0243213427076824,-3.83287304305527
"Ogt",0.0101035043541347,0.890004731953888,3.07135133805391,0.00297638807828311,0.0243529046067642,-3.83416885096421
"Rbm39.1",0.020317347479161,0.0895391927182398,3.0711843863974,0.00297786301902734,0.0243529046067642,-3.83462968390499
"Cyp7b1.4",0.0031539007162452,0.967341038096213,3.07098578916695,0.00297734497866639,0.0243529046067642,-3.83468779636298
"Nkx2.2.11",-0.00856580879107493,0.0818963624869753,-3.0708452261437,0.00298086143818579,0.0243606996454482,-3.83556580065034
"X5730522E02Rik.62",0.0148080738345622,0.757112419018644,3.07084050990629,0.00298090315289947,0.0243606996454482,-3.83557881738002
"Dyrk1b.2",-0.00788087875570151,0.907519819589534,-3.07075405122339,0.00298128210055136,0.0243606996454482,-3.83573435466602
"Smg6.16",-0.021596764803228,0.567760573291515,-3.07065710138346,0.00298252580696891,0.0243641448018571,-3.83608500956272
"Astn1",0.00676592685204521,0.925731159846956,3.06935756733356,0.00299256907371675,0.0244394515397474,-3.83935418051027
"Arhgap15.47",-0.0125910694190781,0.74369327987012,-3.06882758183365,0.00299875701649549,0.0244832401371562,-3.84113304823756
"Rbfox1.12",-0.0139320967346393,0.804230028169943,-3.06847899676492,0.00300185891716719,0.0245018156783487,-3.84209460514549
"Crk.3",0.00245270734390671,0.975221980505711,3.06758766221393,0.00300751614239604,0.0245412323546783,-3.84406517874721
"Cntln.15",0.0197913406541441,0.818756555052961,3.06752136137249,0.00301039585749057,0.0245579691793141,-3.84473576542337
"Gm28308.56",0.0319849241599725,0.272467046879948,3.06728021358157,0.0030125491527545,0.0245687724931714,-3.8454007507885
"Etv4.1",-0.0132342279677053,0.320160418145249,-3.06668246924877,0.00301789280795231,0.0246013027126852,-3.84704890646357
"Smg7.6",-0.0182943420457977,0.613164118493623,-3.06663727602681,0.00301829718025622,0.0246013027126852,-3.8471735072486
"Gm28308.39",0.0177449470840392,0.055130376203809,3.06649220583858,0.00301959555558653,0.0246013027126852,-3.84757346600034
"Gm45497.2",-0.0113692407509229,0.79218740039662,-3.06637467375164,0.00302064784654519,0.0246013027126852,-3.84789749140489
"Snd1.2",-0.0186394656364103,0.708859063786211,-3.06637015083311,0.00302068834806025,0.0246013027126852,-3.84790996049254
"Speg",0.0118168053443384,0.586748653090415,3.06594564367277,0.00302449194546142,0.0246255131284726,-3.84908020706573
"Gm7503.16",-0.0236798514564834,0.510443011929742,-3.0658338634184,0.00302549424104849,0.0246269082180593,-3.84938833282342
"Bahd1",0.00596245554254384,0.899581514258812,3.06534609173874,0.00302757909178729,0.024637111900961,-3.85024762872194
"Hif1an.8",0.00750892790226906,0.858687268319247,3.06390892663424,0.00304207079989766,0.0247482438365542,-3.85453890816975
"Slco1c1",0.00846997075600666,0.878654680715074,3.06370913191159,0.00304460485893819,0.0247620620758373,-3.85524356494372
"Zfhx3.29",0.0303209124302836,0.792050996870495,3.06292883667568,0.00305165127545559,0.0248125620989512,-3.8573930743468
"Irx3.25",0.0324204152958598,0.472583847486158,3.06264376001102,0.00305422942801168,0.0248267135375706,-3.85817828011039
"Gm12520.2",0.0121705073813227,0.824715335497926,3.06209542997524,0.00305919406801521,0.024860250779755,-3.85968842287274
"Eri3.49",-0.0225128816442788,0.679254984902522,-3.061598145478,0.00306370302735085,0.0248900676046045,-3.86105780093167
"Tank.5",0.00665196193274659,0.095746696629441,3.06091720322682,0.00306829458057529,0.0249205389105261,-3.86260043240561
"Dennd1a.13",0.0234234273726658,0.695567492343961,3.06073088680616,0.00307158139978801,0.024940399437128,-3.86344556823881
"Prrc2a.8",0.0232711964507476,0.188772042065753,3.06043808287207,0.0030742455494976,0.0249551945632595,-3.86425160787496
"Mef2d.5",-0.00809399275254864,0.844745216819974,-3.06020411784688,0.00307619998684939,0.0249642220729068,-3.86485903584879
"Gm18839",0.0111404712915391,0.833050948599214,3.05950488424913,0.00308275084064588,0.025010535632144,-3.86682014630982
"Gm5231.1",-0.0179428871517027,0.767377623975517,-3.05918895686527,0.00308563519930823,0.025027085495867,-3.86768956795223
"Xpo7.1",0.00903545401577487,0.855484249840921,3.05887132184677,0.00308853767907297,0.0250383124458554,-3.86856361869415
"Olfm1",0.0106926889174648,0.838711407093151,3.05885257573434,0.00308870905631634,0.0250383124458554,-3.86861520102372
"Ube2z",0.00460644201303001,0.942392667191862,3.05843618090941,0.00309019069804487,0.0250434732616778,-3.8692793012001
"Lrmda.84",-0.0170999596285835,0.728514217796396,-3.0583538060843,0.00309327206602709,0.0250615921872184,-3.86998753948177
"Zfhx3.37",-0.0138420455238338,0.645891188774405,-3.05750388543897,0.00310106204094795,0.0251178397670332,-3.8723256511717
"Gm11847.6",-0.0235207533683505,0.805252564275388,-3.05671542473882,0.00310830501549382,0.025162506051713,-3.87449423684672
"Rpl9.ps7.1",-0.0235323748349514,0.252032592976629,-3.05653797483932,0.00310993727726329,0.025162506051713,-3.8749822359384
"Ctnna1.5",-0.0123220311920123,0.439099182227576,-3.05651042836975,0.00311019073321157,0.025162506051713,-3.87505798859947
"Dnm1.10",0.00736874912392897,0.95445693783412,3.05643136756735,0.00311007645916057,0.025162506051713,-3.87510237713489
"Meis1.29",-0.0115392949600369,0.917179591338774,-3.05644186379787,0.00311082168146157,0.025162506051713,-3.87524653854592
"E130114P18Rik.2",-0.00877280338848163,0.0814350657943026,-3.05632432158923,0.00311190361111087,0.0251629877710108,-3.87556976747559
"Pax6",-0.0151599005559461,0.235003572416331,-3.05621608483943,0.00311290019720301,0.0251629877710108,-3.87586739881777
"Max.1",0.0039775652924495,0.944534470200208,3.05590494480489,0.00311342835497171,0.0251629877710108,-3.87624302315148
"Stap1",0.0146284880192523,0.564399833283006,3.05485623883832,0.00312544625056436,0.0252532307873435,-3.87960603006177
"Gtpbp1.3",0.00675266831781232,0.903914738793012,3.05452189971414,0.00312704478588167,0.0252560600024716,-3.88021996891222
"Osr1",0.0193399254584987,0.128348456450674,3.0544287015295,0.00312940045255565,0.0252560600024716,-3.88078119343673
"Fam172a.13",-0.0152124487288158,0.778737788430063,-3.05438457310014,0.00312980885184047,0.0252560600024716,-3.88090248110652
"Fos",0.0231994113918403,0.604397003614392,3.05435772966806,0.00313005730637643,0.0252560600024716,-3.88097626002844
"Arih1.12",0.00328289550708859,0.0419621582929355,3.05412103835177,0.00312990277556503,0.0252560600024716,-3.88114806354529
"Atp2b2.1",0.0125320489699124,0.715036941735584,3.0541161900396,0.00313229374800281,0.0252672264043438,-3.8816401067799
"Hoxc5.60",0.0160141470012032,0.228990009348378,3.05401187421887,0.00313326007893834,0.0252681439345566,-3.88192679544163
"Npas4.13",-0.0169816012840304,0.370761974210435,-3.0538234515991,0.00313500623700134,0.0252753481626792,-3.88244461351658
"Gm17304.14",0.00840293053548771,0.0843697330706855,3.05320001652809,0.00314079021399952,0.0253150937101724,-3.88415774440908
"Zfhx4.49",0.0101809335652031,0.870052137023063,3.05299322564866,0.00314271092643698,0.0253236877995684,-3.88472592294443
"Bcor.62",-0.0121720941221177,0.725182240770826,-3.05229035919789,0.0031492474508352,0.0253694609134012,-3.88665689496878
"Rai1",-0.0192115812865049,0.355998506117165,-3.05214592173167,0.0031505922568495,0.0253733974772415,-3.88705366256008
"Rpl19.ps10",0.0183927387541838,0.622034897361384,3.05197667475816,0.0031521687348789,0.0253791971734871,-3.88751856293692
"Elavl4.16",-0.0102207660783623,0.0930309966491856,-3.05179193456551,0.00315389036431467,0.0253861620660494,-3.88802599838944
"Pcdh1.3",-0.00441235979871435,0.0582185612575129,-3.05108587350225,0.00315811903130654,0.02541329723889,-3.88948845446763
"Mrm1.31",-0.015111355785269,0.814977558092845,-3.05059146045448,0.00316509913351089,0.0254625523940995,-3.89132282117827
"Mki67",0.015840032785167,0.759137783163942,3.05042045928493,0.00316669877388458,0.0254651873499935,-3.89179235406181
"Gm38154.2",0.0127873709236396,0.160050067826904,3.05037275697987,0.0031671451419535,0.0254651873499935,-3.89192333080774
"Ebf3.62",0.0434843691795144,0.746760256711797,3.05025332155991,0.00316826299988036,0.0254672662130334,-3.89225125897598
"Hephl1",0.0128976264521612,0.731816080200526,3.04886372742521,0.0031812959240508,0.0255650941705785,-3.89606586799202
"Atg16l1",0.00338832185909401,0.947662032189406,3.04823580804753,0.00318482968160172,0.0255865538827948,-3.8973143349667
"Scn8a.1",0.0102229962043342,0.819858864571689,3.04822541632041,0.00318729930013635,0.0255994551106073,-3.89781765850911
"Gm14485",-0.0300869311349999,0.68665874573496,-3.04796195786695,0.00318978022129183,0.0256124401025267,-3.89854061466275
"Zeb2.83",-0.0245934400226125,0.412698150856079,-3.04778543270558,0.00319144351816739,0.0256188546987885,-3.89902499004448
"Usp9x.9",0.0345472349262963,0.830755211716788,3.04731563496181,0.00319587408651248,0.0256474736804685,-3.90031398304644
"Gm17304.24",-0.0174658812017451,0.33384292123856,-3.04706676972916,0.00319822340095987,0.0256593792458711,-3.90099673670254
"Dll1.4",-0.0196028006799171,0.437279047701769,-3.04640185847913,0.00320450811230505,0.025702843551931,-3.90282068631594
"Dhx9",0.031575290254057,0.655795890433656,3.04628429587709,0.00320562050251967,0.0257048092081102,-3.90314314565904
"Casz1.59",-0.0152689329569082,0.72682701382586,-3.04594486775307,0.00320883422343723,0.0257196281583065,-3.90407409973759
"Igsf1.1",0.0158516895748798,0.858871165250674,3.04588259712007,0.0032094241296772,0.0257196281583065,-3.9042448814797
"Gm2505.31",0.0178289674999283,0.757316217017264,3.04581421757496,0.00321007202340236,0.0257196281583065,-3.90443241422897
"Msi1.1",-0.0225111338407672,0.148694290152708,-3.04559171350736,0.00321218108306173,0.0257295704753245,-3.9050426149759
"Tbc1d5.9",0.00430517623023872,0.953234977772696,3.0452405303685,0.00321312750745089,0.0257301972273229,-3.90553281414092
"Gm46574.1",0.00421650057366271,0.959304386789556,3.04492010165915,0.00321616855129934,0.0257475924783518,-3.90641163792296
"Hoxc5.116",0.0132449529295181,0.136539608166836,3.04486335681421,0.00321909400511316,0.025764053208085,-3.90703983609859
"Cntn6.2",-0.0186333356272428,0.384477063809768,-3.04472270608166,0.00322043053052857,0.0257677914776661,-3.90742547054424
"Plekha6",-0.0155550871886073,0.77783338432465,-3.04417645232299,0.00322562616874975,0.0258023975069464,-3.90892305091771
"Ablim3.1",-0.0250141991465173,0.178618887414026,-3.04395488498282,0.00322773580484132,0.0258062845795598,-3.90953042859886
"Paip2.1",0.00652122011075184,0.921237701203451,3.0437604019877,0.00322785359302318,0.0258062845795598,-3.90972124703837
"Frmd3",0.0115961340612786,0.889783948967535,3.04340803885633,0.00323294804778564,0.025840043498442,-3.91102933863374
"Adgrb3.13",0.00826853126485809,0.886323004277285,3.04331568113736,0.0032338291237538,0.0258401169427585,-3.91128247126556
"Mdfic.1",0.00925393384423541,0.883270097790031,3.04307425315025,0.00323613335761172,0.0258515591157786,-3.91194414518132
"Vps33b",0.0107548033325828,0.866462646611225,3.04247656248894,0.0032418443965762,0.025890202743554,-3.91358204097412
"Ets1.2",0.00925703630669329,0.91439584241434,3.04227751066395,0.00324374845017607,0.0258961302952928,-3.91412746178209
"Pou3f1.6",-0.0142420975797084,0.753250234944235,-3.04221630075669,0.00324433416966704,0.0258961302952928,-3.91429517712744
"Myod1.1",-0.0178304032698003,0.675567576191274,-3.0416605666593,0.00324965650616153,0.0259316289372938,-3.91581777017947
"Gm9341.24",-0.0243265492837668,0.521322994485879,-3.04126930167647,0.00325340856791622,0.0259545813532525,-3.91688962299459
"Pmp22",-0.0182863687282114,0.515164375380465,-3.04105038303788,0.00325550965917942,0.0259643540821045,-3.91748929392084
"Dync1i1.1",0.00757601158109159,0.890932765303196,3.04071019562444,0.00325814453891467,0.0259783776432107,-3.9182975343284
"Myo18a",0.0165418611377113,0.70683680154887,3.04028094398928,0.00326290442968139,0.0260093325934554,-3.91959670630893
"Dlk2",-0.0182916778944865,0.729772077128908,-3.03847037919391,0.00328036667347801,0.0261358097925186,-3.92455401398756
"Foxp2.20",-0.0256953426374478,0.57609876806613,-3.03845298171173,0.00328053488639772,0.0261358097925186,-3.92460163695791
"Gm13518.21",0.0130953993959988,0.644655788597083,3.03816935026623,0.00328327839534966,0.0261472529496786,-3.92537800509081
"Grm8.1",0.0112779490617643,0.832583048297238,3.03812209240531,0.00328373571814636,0.0261472529496786,-3.92550735584406
"Zfp423.13",0.0115866837063823,0.838338800992802,3.03791228711073,0.00328576675649106,0.0261528408430311,-3.92608160059519
"Bcl11b.3",-0.0200309751237832,0.551726033625348,-3.03786730532471,0.00328620235851968,0.0261528408430311,-3.9262047133644
"Skap1.30",0.00512447546150184,0.94595023383185,3.03719687731638,0.00329028051485573,0.0261782667432964,-3.92757194528022
"Nr6a1.5",-0.00777189264375267,0.0952558126417728,-3.03651208369671,0.00329892565913036,0.0262400053031794,-3.92983118353403
"Irx5.2",-0.0245250073617436,0.27806704036934,-3.0364101277986,0.00330034267638763,0.0262442328682856,-3.93019216302068
"Arfgef2",0.00350432175308134,0.960124712277176,3.03558977124198,0.00330590042196077,0.0262813762890695,-3.93196987531764
"Fmn1.2",-0.0192636514432567,0.663169405583064,-3.03570205088083,0.00330723418330357,0.0262849287987578,-3.93212922069342
"Hoxb9.3",0.0258804511879075,0.161908178045713,3.03535436222774,0.00331062302870013,0.0263025751153182,-3.93308024975239
"Pde7b.3",-0.0193995642157491,0.540010622453222,-3.03529217763291,0.00331122946840949,0.0263025751153182,-3.93325033366176
"Fam78b.3",-0.00843562269868598,0.890169151423284,-3.03484583716666,0.00331558532246113,0.0263301184892231,-3.93447106004549
"Gm48493",-0.0166842768242654,0.619413799161275,-3.03465869845311,0.00331741320009528,0.026330523570226,-3.93498283659837
"Gm13469.4",0.00637587034902098,0.939103593053873,3.03447328880941,0.0033173070875246,0.026330523570226,-3.9351226934714
"Gm12632",0.0177724779343643,0.558280177032091,3.03414542494372,0.00332243140671584,0.0263632930658199,-3.93638638221771
"Eri3.62",-0.0112209629980798,0.664777654200732,-3.03380391675938,0.0033257741932419,0.0263827542197832,-3.93732013330014
"Gm13220.1",0.0148191849266331,0.190099420514467,3.03370581897711,0.00332673498189807,0.0263833140643599,-3.93758833693903
"Gm11235",0.0152838398060453,0.900262379518911,3.03350329172395,0.00332871938886262,0.0263919894402679,-3.93814203394569
"Pcbp2",0.00593506189246103,0.0519427757957047,3.03287990835247,0.00333244445064464,0.0264144573906807,-3.93939097245402
"Gadd45a",-0.0227882076873789,0.699563781663466,-3.03276282281602,0.00333598403240216,0.0264316428827712,-3.94016618494519
"Ythdc1.13",0.00460609648719609,0.94012287012506,3.03247233631687,0.00333639626225485,0.0264316428827712,-3.94049572344766
"Ankrd17",0.00958455462780881,0.877220379780384,3.0318521897134,0.00334493833070054,0.0264922333797359,-3.94265496974555
"Crtc2.4",0.00445528197796801,0.951241607094966,3.03055383385541,0.00335529341972209,0.0265671469624108,-3.94573922355868
"Btrc.65",0.00957200008184094,0.889666838859462,3.03029195503479,0.00336033211283105,0.0265999366527707,-3.94691777839886
"Zfp536.34",-0.021636208179147,0.662018107979832,-3.03008130911748,0.00336241544894916,0.0266093208706291,-3.94749316534522
"Zfp703.3",-0.0181766382175312,0.640371721813251,-3.02988786151336,0.00336432974668017,0.0266173627075174,-3.9480215469961
"Gm12025.3",-0.0117320387953645,0.880636765745178,-3.02957924953235,0.00336738577150804,0.0266344307740016,-3.94886443347827
"Gm1043.1",0.00825369215297222,0.908096619835907,3.02940963934544,0.00336906643131946,0.0266406141475493,-3.94932764729287
"Baz2b.5",0.00487121461294184,0.9208514884878,3.0289607170901,0.00337106105474348,0.0266492762015024,-3.95009143695397
"Dcdc5.1",0.00713762768117698,0.90422009770713,3.02899593294174,0.00337210260647113,0.0266504013194626,-3.9502568774425
"Aim2.4",-0.0098406225589891,0.122888960665533,-3.02869323435541,0.00337617385642317,0.0266754637650796,-3.95128396158863
"Gm9022",-0.0107814921395183,0.70540590525314,-3.02820138172162,0.00338106156746534,0.0267011503144186,-3.95262687325925
"Hdac9.24",-0.013940233962965,0.844526519036812,-3.02818477106907,0.00338122674798437,0.0267011503144186,-3.95267222257054
"Rps4l.ps",0.00965774444536348,0.805882469129041,3.02708910070185,0.00339213893938733,0.0267734973338792,-3.95566312109972
"Megf11.2",0.00672345932390423,0.814735757960326,3.02688353239773,0.00339265774929634,0.0267734973338792,-3.95593802048914
"Fli1.9",-0.00624853707214683,0.0849929436525541,-3.02675525679364,0.00339339738670977,0.0267734973338792,-3.95618723857953
"Irx5.5",0.00550321715528198,0.898739636699265,3.02665517329066,0.0033940017371321,0.0267734973338792,-3.95638675618008
"Dok4",0.0127931950654038,0.869791184802731,3.02674882746301,0.00339553449892922,0.0267784608687507,-3.95659180771378
"Gm8863.12",0.0144970350753519,0.878852423982908,3.02582919941234,0.00340472719595023,0.0268436847148297,-3.95910128377082
"Gm19164",-0.0158991061958784,0.406198162921866,-3.0256763155834,0.00340625767738697,0.0268436847148297,-3.95951841463964
"Son.19",0.00971424208839586,0.910021167598396,3.02555945786643,0.00340742794132974,0.0268436847148297,-3.95983724015201
"Wwox.3",0.00539127181933985,0.926363367834491,3.02531879863554,0.00340736526132,0.0268436847148297,-3.96003403196232
"Ebf1.28",0.00609160282252181,0.926693742059444,3.02510823726777,0.00340970251999061,0.0268513287634931,-3.96065080398185
"Map7.1",-0.0160518787971387,0.819418098729788,-3.02525608233714,0.00341046781896227,0.0268513287634931,-3.96066490149972
